Id,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Delivery_Id,Services,P_Sevice,D_Forecast,D_Date,Status,Customer_Id,State,Region,Category,Subcategory,delivery_delay_days,delivery_lead_time,is_late,is_confirmed,freight_share,discount_abs,month,discount_bucket
867,2025-05-09 17:07:54,0.1281,215.6,220.97,PIX,Em Analise,D00867,Scheduled,32.99,2025-05-05 08:28:27,2025-05-05 08:28:27,Entregue,C00867,RN,Nordeste,,,0,-5,0,0,0.14929628456351543,27.61836,2025-05,10–20%
868,2025-03-30 09:48:56,0.1107,3958.2,3553.02,Credito,Em Analise,D00868,Scheduled,32.99,2025-04-29 09:27:52,2025-05-01 09:27:52,Trânsito,C00868,SP,Sudeste,,,2,31,1,0,0.009285058907633507,438.17274000000003,2025-03,10–20%
870,2025-05-12 22:31:08,0.136,2847.0,2492.8,PIX,Cancelado,D00870,Scheduled,32.99,2025-05-03 02:48:26,2025-05-06 02:48:26,Entregue,C00870,SP,Sudeste,,,3,-7,1,0,0.013234114249037227,387.192,2025-05,10–20%
871,2025-05-04 20:39:59,0.0112,857.98,881.36,Debito,Cancelado,D00871,Scheduled,32.99,2025-04-26 14:35:43,2025-04-26 14:35:43,Entregue,C00871,RO,Norte,,,0,-9,0,0,0.03743078878097486,9.609376,2025-05,0–5%
872,2025-04-09 13:50:50,0.0075,524.7,543.66,Boleto,Processando,D00872,Standard,22.9,2025-04-28 06:15:47,2025-04-30 06:15:47,Trânsito,C00872,BA,Nordeste,,,2,20,1,0,0.042121914431814005,3.9352500000000004,2025-04,0–5%
873,2025-03-11 04:02:59,0.0191,6099.98,6026.37,Debito,Em Analise,D00873,Same-Day,42.9,2025-05-04 10:01:14,2025-05-04 10:01:14,A Caminho,C00873,SE,Nordeste,,,0,54,0,0,0.007118713255243206,116.50961799999999,2025-03,0–5%
874,2025-03-21 05:28:16,0.0175,259.72,298.07,Credito,Confirmado,D00874,Same-Day,42.9,2025-05-04 06:55:51,2025-05-07 06:55:51,Trânsito,C00874,TO,Norte,,,3,47,1,1,0.1439259234408025,4.545100000000001,2025-03,0–5%
875,2025-03-31 22:06:20,0.0132,519.44,535.48,Boleto,Cancelado,D00875,Standard,22.9,2025-05-13 03:40:43,2025-05-14 03:40:43,A Caminho,C00875,PR,Sul,,,1,43,1,0,0.04276536938821244,6.8566080000000005,2025-03,0–5%
876,2025-04-24 22:43:14,0.0992,51.8,79.65,PIX,Cancelado,D00876,Scheduled,32.99,2025-04-24 10:55:29,2025-04-26 10:55:29,Trânsito,C00876,PE,Nordeste,,,2,1,1,0,0.41418706842435654,5.138559999999999,2025-04,5–10%
877,2025-05-10 17:38:42,0.0901,497.97,496.0,Debito,Em Analise,D00877,Same-Day,42.9,2025-04-26 00:58:55,2025-05-01 00:58:55,Trânsito,C00877,RS,Sul,,,5,-10,1,0,0.08649193548387096,44.867097,2025-05,5–10%
878,2025-04-03 16:27:02,0.0971,663.96,622.39,Boleto,Em Analise,D00878,Standard,22.9,2025-05-08 06:02:32,2025-05-11 06:02:32,Entregue,C00878,SC,Sul,,,3,37,1,0,0.036793650283584244,64.470516,2025-04,5–10%
879,2025-03-05 01:00:56,0.1033,161.7,167.9,PIX,Processando,D00879,Standard,22.9,2025-04-28 22:34:18,2025-05-02 22:34:18,Atrasado,C00879,SC,Sul,,,4,58,1,0,0.13639070875521142,16.703609999999998,2025-03,10–20%
880,2025-02-24 01:02:00,0.1135,1798.0,1626.92,Debito,Cancelado,D00880,Scheduled,32.99,2025-05-16 08:56:56,2025-05-17 08:56:56,Trânsito,C00880,SC,Sul,,,1,82,1,0,0.02027757972119096,204.073,2025-02,10–20%
881,2025-02-20 00:15:24,0.0311,2144.0,2110.31,Credito,Confirmado,D00881,Scheduled,32.99,2025-05-03 13:52:48,2025-05-04 13:52:48,Atrasado,C00881,ES,Sudeste,,,1,73,1,1,0.015632774331733254,66.6784,2025-02,0–5%
883,2025-04-12 16:18:15,0.087,17.9,39.24,Boleto,Processando,D00883,Standard,22.9,2025-05-04 20:55:28,2025-05-08 20:55:28,Entregue,C00883,RO,Norte,,,4,26,1,0,0.5835881753312945,1.5572999999999997,2025-04,5–10%
884,2025-03-13 16:40:43,0.1415,7916.4,6819.13,Debito,Processando,D00884,Standard,22.9,2025-04-17 21:50:27,2025-04-22 21:50:27,Entregue,C00884,SP,Sudeste,,,5,40,1,0,0.003358199653034918,1120.1706,2025-03,10–20%
885,2025-02-22 07:14:42,0.0349,1072.0,1077.49,Credito,Processando,D00885,Same-Day,42.9,2025-05-09 03:24:10,2025-05-09 03:24:10,Trânsito,C00885,AC,Norte,,,0,75,0,0,0.03981475466129616,37.4128,2025-02,0–5%
886,2025-05-07 15:05:34,0.0088,4316.0,4300.92,Credito,Confirmado,D00886,Standard,22.9,2025-05-02 08:41:26,2025-05-02 08:41:26,Entregue,C00886,PB,Nordeste,,,0,-6,0,1,0.005324442212363866,37.9808,2025-05,0–5%
887,2025-04-16 11:38:04,0.098,699.6,664.03,Credito,Em Analise,D00887,Scheduled,32.99,2025-05-09 16:45:33,2025-05-14 16:45:33,Trânsito,C00887,SP,Sudeste,,,5,28,1,0,0.04968149029411322,68.5608,2025-04,5–10%
888,2025-04-20 18:03:44,0.111,1347.0,1220.38,PIX,Em Analise,D00888,Standard,22.9,2025-04-23 17:00:11,2025-04-23 17:00:11,Entregue,C00888,PI,Nordeste,,,0,2,0,0,0.018764647077139904,149.517,2025-04,10–20%
889,2025-03-20 08:12:08,0.0425,2144.0,2075.78,Credito,Confirmado,D00889,Standard,22.9,2025-04-22 03:00:19,2025-04-24 03:00:19,Entregue,C00889,PR,Sul,,,2,34,1,1,0.01103199761053676,91.12,2025-03,0–5%
890,2025-04-26 03:29:14,0.0856,174.9,182.83,PIX,Confirmado,D00890,Standard,22.9,2025-04-20 21:31:32,2025-04-20 21:31:32,Trânsito,C00890,PR,Sul,,,0,-6,0,1,0.12525296723732426,14.97144,2025-04,5–10%
891,2025-04-20 07:58:55,0.0089,6099.98,6088.59,Debito,Processando,D00891,Same-Day,42.9,2025-04-23 17:39:13,2025-04-23 17:39:13,Atrasado,C00891,PI,Nordeste,,,0,3,0,0,0.007045966307470202,54.289821999999994,2025-04,0–5%
892,2025-03-18 17:01:48,0.144,4288.0,3703.52,Credito,Processando,D00892,Scheduled,32.99,2025-05-04 00:29:25,2025-05-07 00:29:25,Trânsito,C00892,SP,Sudeste,,,3,49,1,0,0.00890774182399447,617.472,2025-03,10–20%
893,2025-03-08 13:28:55,0.0165,949.0,976.24,Debito,Processando,D00893,Same-Day,42.9,2025-05-05 01:40:47,2025-05-08 01:40:47,A Caminho,C00893,RS,Sul,,,3,60,1,0,0.04394411210358108,15.6585,2025-03,0–5%
894,2025-05-09 05:12:44,0.0101,155.4,196.73,Boleto,Confirmado,D00894,Same-Day,42.9,2025-04-28 05:03:47,2025-05-03 05:03:47,Trânsito,C00894,PA,Norte,,,5,-7,1,1,0.21806536877954558,1.56954,2025-05,0–5%
895,2025-04-20 04:15:40,0.0066,249.82,281.16,Credito,Processando,D00895,Scheduled,32.99,2025-04-24 05:20:46,2025-04-27 05:20:46,Entregue,C00895,ES,Sudeste,,,3,7,1,0,0.11733532508180396,1.648812,2025-04,0–5%
896,2025-04-26 22:01:20,0.0641,259.72,276.06,Debito,Em Analise,D00896,Scheduled,32.99,2025-04-14 20:52:09,2025-04-18 20:52:09,Trânsito,C00896,TO,Norte,,,4,-9,1,0,0.11950300659276969,16.648052000000003,2025-04,5–10%
897,2025-04-02 17:30:47,0.0146,1799.01,1805.73,Credito,Cancelado,D00897,Scheduled,32.99,2025-05-12 00:58:15,2025-05-17 00:58:15,Trânsito,C00897,TO,Norte,,,5,44,1,0,0.018269619489070903,26.265546,2025-04,0–5%
898,2025-04-25 11:24:02,0.1117,1979.1,1791.02,PIX,Cancelado,D00898,Scheduled,32.99,2025-05-06 17:19:56,2025-05-10 17:19:56,Atrasado,C00898,RR,Norte,,,4,15,1,0,0.01841967147212203,221.06546999999998,2025-04,10–20%
899,2025-03-28 05:55:41,0.1348,1799.01,1599.4,PIX,Cancelado,D00899,Same-Day,42.9,2025-05-06 05:42:58,2025-05-07 05:42:58,Trânsito,C00899,MA,Nordeste,,,1,39,1,0,0.02682255845942228,242.506548,2025-03,10–20%
900,2025-03-24 06:59:32,0.039,769.9,762.77,Credito,Cancelado,D00900,Standard,22.9,2025-04-21 03:52:37,2025-04-21 03:52:37,Trânsito,C00900,PI,Nordeste,,,0,27,0,0,0.030022156088991437,30.0261,2025-03,0–5%
901,2025-03-05 12:48:29,0.0943,6099.98,5567.65,PIX,Cancelado,D00901,Same-Day,42.9,2025-04-29 21:12:42,2025-04-30 21:12:42,A Caminho,C00901,RS,Sul,,,1,56,1,0,0.007705225723599724,575.2281139999999,2025-03,5–10%
902,2025-05-04 19:27:37,0.0064,165.99,207.83,Boleto,Cancelado,D00902,Same-Day,42.9,2025-04-15 16:52:40,2025-04-19 16:52:40,Atrasado,C00902,SC,Sul,,,4,-16,1,0,0.20641870759755568,1.0623360000000002,2025-05,0–5%
903,2025-04-07 00:04:19,0.058,4879.71,4629.68,Credito,Processando,D00903,Scheduled,32.99,2025-05-03 17:27:28,2025-05-06 17:27:28,Entregue,C00903,RN,Nordeste,,,3,29,1,0,0.0071257624717043075,283.02318,2025-04,5–10%
904,2025-04-07 05:29:07,0.0439,165.99,201.6,Boleto,Em Analise,D00904,Same-Day,42.9,2025-04-14 00:40:17,2025-04-18 00:40:17,Entregue,C00904,RR,Norte,,,4,10,1,0,0.21279761904761904,7.286961000000001,2025-04,0–5%
906,2025-03-28 08:18:27,0.0967,899.0,834.97,PIX,Processando,D00906,Standard,22.9,2025-04-27 21:59:15,2025-04-27 21:59:15,A Caminho,C00906,RS,Sul,,,0,30,0,0,0.0274261350707211,86.93329999999999,2025-03,5–10%
907,2025-03-08 17:04:23,0.0195,124.91,155.46,Credito,Em Analise,D00907,Scheduled,32.99,2025-04-15 19:17:51,2025-04-19 19:17:51,Entregue,C00907,PB,Nordeste,,,4,42,1,0,0.2122089283416956,2.435745,2025-03,0–5%
908,2025-02-27 13:15:12,0.1291,2742.13,2431.02,Boleto,Confirmado,D00908,Same-Day,42.9,2025-04-18 20:48:06,2025-04-23 20:48:06,Atrasado,C00908,RO,Norte,,,5,55,1,1,0.01764691364118765,354.008983,2025-02,10–20%
909,2025-03-06 21:05:05,0.0997,249.82,257.9,Debito,Cancelado,D00909,Scheduled,32.99,2025-05-06 11:56:52,2025-05-10 11:56:52,A Caminho,C00909,PI,Nordeste,,,4,64,1,0,0.12791779759596744,24.907054,2025-03,5–10%
910,2025-05-01 00:23:51,0.1066,3049.99,2747.76,Credito,Processando,D00910,Standard,22.9,2025-05-02 02:54:07,2025-05-05 02:54:07,Atrasado,C00910,SE,Nordeste,,,3,4,1,0,0.008334061198940226,325.12893399999996,2025-05,10–20%
911,2025-04-24 16:35:44,0.1403,349.8,343.62,PIX,Confirmado,D00911,Same-Day,42.9,2025-04-21 14:46:00,2025-04-23 14:46:00,Atrasado,C00911,SP,Sudeste,,,2,-2,1,1,0.12484721494674349,49.07694000000001,2025-04,10–20%
912,2025-02-23 23:46:19,0.1414,7916.4,6830.01,Boleto,Confirmado,D00912,Scheduled,32.99,2025-05-07 00:53:06,2025-05-07 00:53:06,A Caminho,C00912,SP,Sudeste,,,0,72,0,1,0.004830153982205004,1119.37896,2025-02,10–20%
914,2025-03-18 08:26:25,0.0743,1715.96,1621.45,PIX,Em Analise,D00914,Scheduled,32.99,2025-05-13 06:28:16,2025-05-15 06:28:16,A Caminho,C00914,RJ,Sudeste,,,2,57,1,0,0.02034598661691696,127.49582800000002,2025-03,5–10%
916,2025-04-03 00:52:31,0.1073,374.73,357.42,Boleto,Em Analise,D00916,Standard,22.9,2025-05-13 12:42:12,2025-05-15 12:42:12,A Caminho,C00916,RR,Norte,,,2,42,1,0,0.0640702814615858,40.208529000000006,2025-04,10–20%
917,2025-03-02 20:11:18,0.0807,3079.6,2873.98,Debito,Confirmado,D00917,Same-Day,42.9,2025-05-03 09:37:23,2025-05-06 09:37:23,Entregue,C00917,ES,Sudeste,,,3,64,1,1,0.014927034982846088,248.52371999999997,2025-03,5–10%
918,2025-04-20 13:28:28,0.1399,7916.4,6851.8,Debito,Em Analise,D00918,Same-Day,42.9,2025-05-07 14:26:27,2025-05-12 14:26:27,Atrasado,C00918,ES,Sudeste,,,5,22,1,0,0.006261128462593771,1107.50436,2025-04,10–20%
919,2025-04-10 07:13:41,0.0358,331.98,363.0,Boleto,Confirmado,D00919,Same-Day,42.9,2025-05-11 19:59:10,2025-05-15 19:59:10,Atrasado,C00919,MG,Sudeste,,,4,35,1,1,0.11818181818181818,11.884884,2025-04,0–5%
921,2025-04-12 04:06:46,0.0474,1072.0,1054.18,Boleto,Cancelado,D00921,Scheduled,32.99,2025-05-01 16:08:10,2025-05-02 16:08:10,Trânsito,C00921,RS,Sul,,,1,20,1,0,0.031294465840748256,50.812799999999996,2025-04,0–5%
922,2025-03-22 05:04:05,0.1209,2144.0,1917.78,PIX,Confirmado,D00922,Scheduled,32.99,2025-04-27 10:46:52,2025-04-27 10:46:52,Entregue,C00922,SC,Sul,,,0,36,0,1,0.017202181689244856,259.20959999999997,2025-03,10–20%
923,2025-03-27 07:00:08,0.0149,7916.4,7821.35,Debito,Em Analise,D00923,Standard,22.9,2025-05-07 05:56:03,2025-05-07 05:56:03,A Caminho,C00923,MA,Nordeste,,,0,40,0,0,0.0029278832938047774,117.95436,2025-03,0–5%
924,2025-03-20 20:03:42,0.0683,3796.0,3579.63,Credito,Processando,D00924,Same-Day,42.9,2025-05-10 04:04:46,2025-05-11 04:04:46,Entregue,C00924,MG,Sudeste,,,1,51,1,0,0.011984478842785426,259.2668,2025-03,5–10%
925,2025-02-22 03:29:30,0.0641,6099.98,5751.87,Credito,Em Analise,D00925,Same-Day,42.9,2025-05-02 23:03:05,2025-05-03 23:03:05,A Caminho,C00925,SP,Sudeste,,,1,70,1,0,0.007458443949532934,391.008718,2025-02,5–10%
926,2025-04-17 09:22:26,0.011,3796.0,3787.23,Credito,Processando,D00926,Scheduled,32.99,2025-04-17 20:54:59,2025-04-22 20:54:59,Atrasado,C00926,TO,Norte,,,5,5,1,0,0.008710851994729658,41.756,2025-04,0–5%
927,2025-04-03 07:57:10,0.0616,663.96,665.96,Credito,Cancelado,D00927,Same-Day,42.9,2025-04-14 23:56:33,2025-04-17 23:56:33,A Caminho,C00927,PA,Norte,,,3,14,1,0,0.0644182833803832,40.899936000000004,2025-04,5–10%
928,2025-02-27 17:09:22,0.077,2847.0,2660.77,PIX,Em Analise,D00928,Scheduled,32.99,2025-05-13 20:55:37,2025-05-14 20:55:37,Trânsito,C00928,RN,Nordeste,,,1,76,1,0,0.01239866655141181,219.219,2025-02,5–10%
929,2025-02-23 14:26:39,0.0098,3216.0,3217.47,Credito,Confirmado,D00929,Scheduled,32.99,2025-04-28 17:07:26,2025-04-28 17:07:26,Trânsito,C00929,RS,Sul,,,0,64,0,1,0.010253397856079467,31.5168,2025-02,0–5%
930,2025-03-27 03:33:34,0.0765,53.7,82.58,Debito,Cancelado,D00930,Scheduled,32.99,2025-04-28 19:04:26,2025-04-28 19:04:26,Trânsito,C00930,SC,Sul,,,0,32,0,0,0.3994914022765803,4.10805,2025-03,5–10%
931,2025-04-15 21:03:46,0.1439,1898.0,1647.78,Credito,Cancelado,D00931,Standard,22.9,2025-04-29 03:18:09,2025-05-01 03:18:09,Entregue,C00931,PR,Sul,,,2,15,1,0,0.01389748631492068,273.1222,2025-04,10–20%
932,2025-03-18 09:05:39,0.1468,6506.28,5574.06,Credito,Processando,D00932,Standard,22.9,2025-04-30 16:38:15,2025-05-05 16:38:15,Atrasado,C00932,TO,Norte,,,5,48,1,0,0.004108316020997262,955.1219040000001,2025-03,10–20%
933,2025-03-29 01:25:11,0.0798,165.99,175.64,Credito,Processando,D00933,Standard,22.9,2025-05-10 11:27:05,2025-05-10 11:27:05,A Caminho,C00933,ES,Sudeste,,,0,42,0,0,0.13038032338874972,13.246002,2025-03,5–10%
934,2025-04-05 08:17:24,0.0773,1347.0,1265.78,Debito,Em Analise,D00934,Standard,22.9,2025-05-13 08:04:31,2025-05-15 08:04:31,A Caminho,C00934,PE,Nordeste,,,2,39,1,0,0.01809161149646858,104.1231,2025-04,5–10%
935,2025-04-19 20:17:50,0.0428,3958.2,3811.69,Credito,Em Analise,D00935,Standard,22.9,2025-05-07 21:24:22,2025-05-09 21:24:22,A Caminho,C00935,SC,Sul,,,2,20,1,0,0.006007833795508029,169.41096,2025-04,0–5%
936,2025-03-19 23:39:48,0.1496,1796.0,1560.31,Boleto,Processando,D00936,Scheduled,32.99,2025-05-11 11:20:57,2025-05-15 11:20:57,A Caminho,C00936,RO,Norte,,,4,56,1,0,0.021143234357275158,268.6816,2025-03,10–20%
937,2025-05-15 03:46:38,0.0411,215.6,229.64,Debito,Cancelado,D00937,Standard,22.9,2025-05-10 02:02:47,2025-05-11 02:02:47,Trânsito,C00937,RJ,Sudeste,,,1,-5,1,0,0.09972130290890088,8.86116,2025-05,0–5%
938,2025-02-16 21:29:26,0.0679,155.4,167.75,Debito,Confirmado,D00938,Standard,22.9,2025-04-27 01:22:32,2025-04-29 01:22:32,Trânsito,C00938,TO,Norte,,,2,71,1,1,0.13651266766020864,10.55166,2025-02,5–10%
939,2025-04-27 21:43:42,0.0004,35.8,58.69,Debito,Em Analise,D00939,Standard,22.9,2025-04-22 11:14:57,2025-04-27 11:14:57,A Caminho,C00939,RN,Nordeste,,,5,-1,1,0,0.39018572158800474,0.01432,2025-04,0–5%
940,2025-04-12 05:25:49,0.0524,215.6,237.29,PIX,Confirmado,D00940,Scheduled,32.99,2025-05-05 20:13:34,2025-05-10 20:13:34,Trânsito,C00940,PE,Nordeste,,,5,28,1,1,0.1390281933499094,11.29744,2025-04,5–10%
941,2025-03-10 02:09:56,0.0107,524.7,552.08,PIX,Cancelado,D00941,Scheduled,32.99,2025-04-26 01:36:40,2025-04-27 01:36:40,Atrasado,C00941,RS,Sul,,,1,47,1,0,0.05975583248804521,5.6142900000000004,2025-03,0–5%
942,2025-02-19 16:47:33,0.1116,129.86,148.36,PIX,Processando,D00942,Scheduled,32.99,2025-05-03 10:31:21,2025-05-04 10:31:21,Atrasado,C00942,PA,Norte,,,1,73,1,0,0.22236451873820437,14.492376000000002,2025-02,10–20%
943,2025-04-02 05:50:52,0.0842,199.6,215.78,Boleto,Em Analise,D00943,Scheduled,32.99,2025-04-24 04:20:06,2025-04-29 04:20:06,A Caminho,C00943,PB,Nordeste,,,5,26,1,0,0.1528871999258504,16.80632,2025-04,5–10%
944,2025-03-22 04:43:42,0.0858,161.7,190.73,Boleto,Processando,D00944,Same-Day,42.9,2025-04-20 07:36:30,2025-04-24 07:36:30,Entregue,C00944,SP,Sudeste,,,4,33,1,0,0.22492528705499923,13.873859999999999,2025-03,5–10%
945,2025-03-25 12:46:31,0.043,35.8,77.16,Credito,Em Analise,D00945,Same-Day,42.9,2025-04-22 19:46:54,2025-04-22 19:46:54,Trânsito,C00945,PB,Nordeste,,,0,28,0,0,0.5559875583203733,1.5393999999999997,2025-03,0–5%
946,2025-04-17 00:14:45,0.1222,1979.1,1760.15,PIX,Confirmado,D00946,Standard,22.9,2025-04-24 14:29:15,2025-04-25 14:29:15,A Caminho,C00946,RO,Norte,,,1,8,1,1,0.013010254807828877,241.84601999999998,2025-04,10–20%
947,2025-03-22 10:24:53,0.0005,51.8,74.67,Credito,Em Analise,D00947,Standard,22.9,2025-04-16 18:37:52,2025-04-20 18:37:52,Entregue,C00947,MG,Sudeste,,,4,29,1,0,0.3066827373777956,0.0259,2025-03,0–5%
948,2025-03-25 17:37:43,0.05,949.0,944.45,Boleto,Em Analise,D00948,Same-Day,42.9,2025-05-06 01:15:16,2025-05-08 01:15:16,Atrasado,C00948,RJ,Sudeste,,,2,43,1,0,0.045423262216104605,47.45,2025-03,0–5%
949,2025-04-12 23:06:28,0.0989,6099.98,5539.59,PIX,Cancelado,D00949,Same-Day,42.9,2025-04-17 12:06:11,2025-04-20 12:06:11,A Caminho,C00949,ES,Sudeste,,,3,7,1,0,0.00774425544128717,603.288022,2025-04,5–10%
950,2025-04-01 22:00:23,0.1362,497.97,453.05,Boleto,Cancelado,D00950,Standard,22.9,2025-04-29 13:12:41,2025-05-03 13:12:41,A Caminho,C00950,PR,Sul,,,4,31,1,0,0.050546297318176794,67.823514,2025-04,10–20%
951,2025-03-30 04:40:17,0.0352,2158.0,2124.94,Boleto,Processando,D00951,Same-Day,42.9,2025-04-16 14:57:47,2025-04-18 14:57:47,A Caminho,C00951,MA,Nordeste,,,2,19,1,0,0.02018880533097405,75.9616,2025-03,0–5%
952,2025-03-04 16:54:34,0.0812,497.97,490.52,PIX,Confirmado,D00952,Scheduled,32.99,2025-04-17 01:46:10,2025-04-18 01:46:10,Trânsito,C00952,PI,Nordeste,,,1,44,1,1,0.06725515779173123,40.435164,2025-03,5–10%
953,2025-03-02 12:40:37,0.0807,497.97,500.68,Boleto,Cancelado,D00953,Same-Day,42.9,2025-04-30 23:41:47,2025-05-02 23:41:47,A Caminho,C00953,RS,Sul,,,2,61,1,0,0.08568347048014699,40.186178999999996,2025-03,5–10%
954,2025-04-16 22:33:53,0.1311,161.7,183.4,Debito,Processando,D00954,Same-Day,42.9,2025-04-15 00:20:17,2025-04-19 00:20:17,Entregue,C00954,SP,Sudeste,,,4,2,1,0,0.23391494002181024,21.198869999999996,2025-04,10–20%
955,2025-04-17 02:39:12,0.0076,3796.0,3790.05,Debito,Confirmado,D00955,Standard,22.9,2025-04-25 07:07:40,2025-04-30 07:07:40,Trânsito,C00955,PR,Sul,,,5,13,1,1,0.006042136647273782,28.8496,2025-04,0–5%
956,2025-05-12 18:49:27,0.0637,2847.0,2698.64,PIX,Cancelado,D00956,Scheduled,32.99,2025-04-21 23:10:26,2025-04-26 23:10:26,Trânsito,C00956,SC,Sul,,,5,-16,1,0,0.012224676133163373,181.3539,2025-05,5–10%
957,2025-05-12 23:15:27,0.0274,4879.71,4768.91,Boleto,Processando,D00957,Standard,22.9,2025-05-10 05:19:01,2025-05-14 05:19:01,Entregue,C00957,SP,Sudeste,,,4,1,1,0,0.004801935872138497,133.704054,2025-05,0–5%
958,2025-03-01 01:57:05,0.0032,3237.0,3269.54,Credito,Processando,D00958,Same-Day,42.9,2025-04-18 00:16:34,2025-04-22 00:16:34,Atrasado,C00958,ES,Sudeste,,,4,51,1,0,0.013121111838362582,10.358400000000001,2025-03,0–5%
959,2025-03-03 01:07:05,0.0221,4316.0,4253.61,Credito,Processando,D00959,Scheduled,32.99,2025-04-27 15:52:07,2025-05-01 15:52:07,Entregue,C00959,SC,Sul,,,4,59,1,0,0.007755765103053642,95.3836,2025-03,0–5%
960,2025-04-26 12:20:53,0.1465,3216.0,2767.76,Credito,Em Analise,D00960,Standard,22.9,2025-05-02 08:06:28,2025-05-04 08:06:28,Atrasado,C00960,TO,Norte,,,2,7,1,0,0.008273838772147874,471.14399999999995,2025-04,10–20%
961,2025-03-25 15:49:14,0.0322,1979.1,1958.27,PIX,Cancelado,D00961,Same-Day,42.9,2025-05-08 02:27:05,2025-05-13 02:27:05,Entregue,C00961,PR,Sul,,,5,48,1,0,0.021907091463383495,63.727019999999996,2025-03,0–5%
962,2025-03-28 15:45:19,0.1403,1539.8,1366.67,Debito,Em Analise,D00962,Same-Day,42.9,2025-05-03 01:34:48,2025-05-06 01:34:48,Entregue,C00962,SE,Nordeste,,,3,38,1,0,0.031390167341055264,216.03394,2025-03,10–20%
963,2025-04-20 15:32:27,0.0308,1072.0,1071.97,Credito,Processando,D00963,Scheduled,32.99,2025-05-11 15:23:40,2025-05-15 15:23:40,Entregue,C00963,RJ,Sudeste,,,4,24,1,0,0.030775114975232516,33.0176,2025-04,0–5%
964,2025-03-11 22:40:34,0.1397,2697.0,2363.13,Debito,Processando,D00964,Same-Day,42.9,2025-05-11 22:06:27,2025-05-15 22:06:27,Trânsito,C00964,SE,Nordeste,,,4,64,1,0,0.018153889121631055,376.7709,2025-03,10–20%
965,2025-02-19 18:02:30,0.0982,331.98,322.28,Debito,Confirmado,D00965,Standard,22.9,2025-05-09 03:00:17,2025-05-10 03:00:17,A Caminho,C00965,AC,Norte,,,1,79,1,1,0.07105622440114187,32.600436,2025-02,5–10%
966,2025-04-08 13:38:07,0.017,2144.0,2140.54,Boleto,Confirmado,D00966,Scheduled,32.99,2025-04-18 06:20:37,2025-04-19 06:20:37,Entregue,C00966,PR,Sul,,,1,10,1,1,0.01541199884141385,36.448,2025-04,0–5%
967,2025-02-22 09:10:18,0.0873,1347.0,1252.31,Credito,Confirmado,D00967,Standard,22.9,2025-04-25 13:00:08,2025-04-27 13:00:08,Entregue,C00967,SE,Nordeste,,,2,64,1,1,0.018286207089298977,117.5931,2025-02,5–10%
968,2025-04-23 08:49:45,0.0478,4879.71,4679.45,Boleto,Confirmado,D00968,Scheduled,32.99,2025-04-19 22:57:58,2025-04-23 22:57:58,A Caminho,C00968,PA,Norte,,,4,0,1,1,0.007049973821709817,233.25013800000002,2025-04,0–5%
969,2025-05-08 14:07:30,0.0575,199.6,221.11,Credito,Em Analise,D00969,Scheduled,32.99,2025-05-14 09:43:14,2025-05-16 09:43:14,Trânsito,C00969,PE,Nordeste,,,2,7,1,0,0.14920175478268735,11.477,2025-05,5–10%
970,2025-03-14 05:05:14,0.066,898.0,861.63,Boleto,Em Analise,D00970,Standard,22.9,2025-05-09 10:57:09,2025-05-09 10:57:09,Atrasado,C00970,ES,Sudeste,,,0,56,0,0,0.026577533279946147,59.268,2025-03,5–10%
971,2025-03-28 13:05:49,0.0634,53.7,83.29,Credito,Processando,D00971,Scheduled,32.99,2025-05-04 19:52:17,2025-05-08 19:52:17,Atrasado,C00971,ES,Sudeste,,,4,41,1,0,0.39608596470164487,3.40458,2025-03,5–10%
972,2025-04-18 09:11:26,0.0996,107.8,119.96,PIX,Processando,D00972,Standard,22.9,2025-05-05 15:47:49,2025-05-09 15:47:49,Trânsito,C00972,BA,Nordeste,,,4,21,1,0,0.1908969656552184,10.73688,2025-04,5–10%
973,2025-04-22 14:56:38,0.1153,1715.96,1551.1,PIX,Processando,D00973,Scheduled,32.99,2025-04-27 08:12:20,2025-05-01 08:12:20,Atrasado,C00973,MG,Sudeste,,,4,8,1,0,0.021268776996969895,197.850188,2025-04,10–20%
974,2025-03-21 04:09:59,0.0494,499.64,507.95,Credito,Cancelado,D00974,Scheduled,32.99,2025-05-14 01:12:51,2025-05-17 01:12:51,Entregue,C00974,RR,Norte,,,3,56,1,0,0.06494733733635201,24.682216,2025-03,0–5%
975,2025-04-06 14:34:14,0.1387,129.86,144.84,Debito,Em Analise,D00975,Scheduled,32.99,2025-04-17 16:31:25,2025-04-20 16:31:25,Atrasado,C00975,AP,Norte,,,3,14,1,0,0.22776857221761945,18.011582,2025-04,10–20%
976,2025-02-22 21:44:34,0.1408,9149.97,7894.64,Boleto,Cancelado,D00976,Scheduled,32.99,2025-05-09 03:57:33,2025-05-11 03:57:33,Atrasado,C00976,AP,Norte,,,2,77,1,0,0.004178784593091009,1288.315776,2025-02,10–20%
977,2025-04-28 21:20:22,0.0061,3237.0,3250.24,Debito,Processando,D00977,Scheduled,32.99,2025-05-03 08:08:18,2025-05-03 08:08:18,A Caminho,C00977,SE,Nordeste,,,0,4,0,0,0.0101500196908536,19.745700000000003,2025-04,0–5%
